gp_idx,reward_type,final_position,total_time,points,changed_compound
0,points,7,5744.45536741948,6,True
0,points,5,5688.071300273392,10,True
0,points,4,5652.349655825662,12,True
0,points,8,5681.569362981577,4,True
0,points,4,5645.947346606719,12,True
0,points,11,5705.707394645616,0,True
0,points,15,5741.149900893935,0,True
0,points,9,5748.11430096407,2,True
0,points,2,5732.145986390742,18,True
0,points,11,5748.10560836771,0,True
0,points,9,5715.671141315198,2,True
0,points,1,5627.274183183063,25,True
0,points,2,5709.1701652621905,18,True
0,points,2,5634.712404492658,18,True
0,points,7,5646.982072571654,6,True
0,points,12,5930.974398250213,0,True
0,points,2,5658.243399145482,18,True
0,points,3,5754.888031979851,15,True
0,points,13,5775.229530418225,0,True
0,points,2,5625.3942724994895,18,True
0,points,12,5729.792300499281,0,True
0,points,2,5767.767997675269,18,True
0,points,16,5726.995938837818,0,True
0,points,13,5828.051674173507,0,True
0,points,5,5897.498180970921,10,True
0,points,8,5722.819811558227,4,True
0,points,7,5786.471950859297,6,True
0,points,5,5781.901467246054,10,True
0,points,3,5695.14096489722,15,True
0,points,5,5670.476007588486,10,True
0,points,4,5688.179757588648,12,True
0,points,7,5780.598072455473,6,True
0,points,7,5759.67300328016,6,True
0,points,5,5689.851703972296,10,True
0,points,9,5699.98106035819,2,True
0,points,5,5776.179160092378,10,True
0,points,8,5676.968152257776,4,True
0,points,5,5680.729730663627,10,True
0,points,5,5645.910427704449,10,True
0,points,1,5757.123574727021,25,True
0,points,5,5687.795021504131,10,True
0,points,2,5619.836521812659,18,True
0,points,5,5668.094171899566,10,True
0,points,7,5886.310592199049,6,True
0,points,3,5675.110958676269,15,True
0,points,7,5782.950888685766,6,True
0,points,5,5761.691671708791,10,True
0,points,7,5681.163431093515,6,True
0,points,10,5809.403899663631,1,True
0,points,4,5745.038982416726,12,True
0,points,2,5597.013958449485,18,True
0,points,6,5624.241046389884,8,True
0,points,4,5633.248507223226,12,True
0,points,3,5649.845790548124,15,True
0,points,2,5854.960440338656,18,True
0,points,7,5689.23154999234,6,True
0,points,5,5748.819137688907,10,True
0,points,5,5663.195674940992,10,True
0,points,7,5711.7506946439225,6,True
0,points,5,5632.219350228409,10,True
0,points,9,5696.115885302094,2,True
0,points,8,5669.234730364558,4,True
0,points,7,5786.64888703395,6,True
0,points,15,5818.234393717659,0,True
0,points,3,5621.632305402375,15,True
0,points,6,5703.190824701163,8,True
0,points,11,5707.588388992332,0,True
0,points,5,5654.93358713942,10,True
0,points,6,5632.914189379385,8,True
0,points,2,5789.597983461232,18,True
0,points,8,5704.679829973514,4,True
0,points,3,5772.128110946249,15,True
0,points,16,5917.678061875152,0,True
0,points,8,5693.624647242423,4,True
0,points,16,5756.697739158917,0,True
0,points,9,5694.646063686637,2,True
0,points,7,5694.473832735707,6,True
0,points,9,5707.427332256668,2,True
0,points,2,5626.037324383017,18,True
0,points,3,5645.003151271148,15,True
0,points,4,5674.127310313621,12,True
0,points,3,5744.374952361723,15,True
0,points,2,5652.335321020788,18,True
0,points,3,5659.041242375875,15,True
0,points,14,5958.608816294478,0,True
0,points,4,5651.3325747080435,12,True
0,points,12,5988.133263391909,0,True
0,points,5,5866.118036531003,10,True
0,points,13,5843.937433364553,0,True
0,points,13,5734.138379609816,0,True
0,points,4,5642.063085373369,12,True
0,points,9,5871.43374174861,2,True
0,points,10,5815.027885973535,1,True
0,points,18,5837.517018123005,0,True
0,points,3,5834.496800995413,15,True
0,points,5,5774.907501043622,10,True
0,points,10,5899.578145405346,1,True
0,points,1,5745.228732555298,25,True
0,points,5,5681.80783990919,10,True
0,points,4,5722.801705250655,12,True
0,points,20,5771.480097528857,0,True
0,points,2,5715.946433696343,18,True
0,points,6,5827.753061185783,8,True
0,points,9,5794.1352239983835,2,True
0,points,9,5692.674192328633,2,True
0,points,4,5750.571335291202,12,True
0,points,19,5764.566836659542,0,True
0,points,6,5686.407987647368,8,True
0,points,5,5663.455352014538,10,True
0,points,7,5681.471810239662,6,True
0,points,2,5647.661817700364,18,True
0,points,3,5762.8693217886075,15,True
0,points,15,5926.221477332925,0,True
0,points,8,5675.667230763007,4,True
0,points,7,5738.437913270788,6,True
0,points,4,5631.947795035691,12,True
0,points,1,5589.019829706227,25,True
0,points,1,5615.278180456782,25,True
0,points,16,5795.664608305866,0,True
0,points,7,5635.578028496814,6,True
0,points,1,5633.074059092652,25,True
0,points,2,5733.238951526209,18,True
0,points,5,5730.879951688192,10,True
0,points,6,5688.988911555955,8,True
0,points,2,5652.3277887743625,18,True
0,points,5,5722.306863996966,10,True
0,points,5,5666.191253950949,10,True
0,points,5,5704.463589268001,10,True
0,points,16,5728.624497271521,0,True
0,points,1,5796.266359824363,25,True
0,points,8,5667.711518653465,4,True
0,points,4,5671.271203397372,12,True
0,points,7,5682.164555154433,6,True
0,points,8,5672.039493377609,4,True
0,points,6,5664.649539447814,8,True
0,points,20,5740.932479042815,0,False
0,points,12,5712.326038955935,0,True
0,points,2,5608.481720151309,18,True
0,points,5,5695.727064984006,10,True
0,points,4,5683.421923822698,12,True
0,points,7,5689.745660910218,6,True
0,points,14,5777.672738814114,0,True
0,points,7,5681.131354462916,6,True
0,points,2,5666.143959941803,18,True
0,points,4,5835.51275216276,12,True
0,points,9,5693.507935733152,2,True
0,points,9,5734.637892148454,2,True
0,points,7,5777.9462488648,6,True
0,points,7,5686.653019167945,6,True
0,points,7,5662.963055921783,6,True
0,points,3,5635.895716070691,15,True
0,points,13,5827.070825347991,0,True
0,points,11,5734.277184733319,0,True
0,points,8,5731.979610742654,4,True
0,points,12,5909.683555216944,0,True
0,points,12,5714.56163431387,0,True
0,points,9,5684.160716040209,2,True
0,points,1,5812.519330162369,25,True
0,points,5,5760.14215198666,10,True
0,points,8,5707.112797633386,4,True
0,points,15,5713.353581237947,0,True
0,points,3,5633.131412614444,15,True
0,points,7,5696.857241377469,6,True
0,points,2,5700.885456973958,18,True
0,points,7,5644.145641147234,6,True
0,points,2,5735.242635324502,18,True
0,points,1,5616.864912165903,25,True
0,points,3,5661.96881143697,15,True
0,points,4,5755.525923135216,12,True
0,points,7,5660.7940079760865,6,True
0,points,4,5651.218773364875,12,True
0,points,2,5634.142814161446,18,True
0,points,3,5763.032551352573,15,True
0,points,14,5853.518753765861,0,True
0,points,4,5660.48305578116,12,True
0,points,3,5648.589545342633,15,True
0,points,9,5712.046367850748,2,True
0,points,6,5783.773850029712,8,True
0,points,10,5731.05623714487,1,True
0,points,4,5634.399891649521,12,True
0,points,5,5753.420025121372,10,True
0,points,4,5617.3279433102025,12,True
0,points,5,5834.356811937794,10,True
0,points,2,5611.38372370709,18,True
0,points,8,5754.11550490125,4,True
0,points,6,5770.6259888867535,8,True
0,points,6,5692.171022337892,8,True
0,points,12,5714.278124020559,0,True
0,points,20,5782.884469886092,0,True
0,points,5,5797.639978741579,10,True
0,points,8,5766.610395604136,4,True
0,points,11,5734.996599923476,0,True
0,points,5,5722.50178725605,10,True
0,points,5,5734.482451122728,10,True
0,points,8,5782.686056204223,4,True
0,points,10,5744.025666276301,1,True
0,points,9,5829.001570390313,2,True
0,points,15,5784.770671380642,0,True
0,points,11,5736.035743935017,0,True
0,points,7,5672.1901833664,6,True
0,points,13,5714.34551879775,0,True
0,points,4,5632.416528171961,12,True
0,points,5,5671.049812014086,10,True
0,points,3,5831.830391840236,15,True
0,points,3,5694.118745220238,15,True
0,points,20,5755.756956202304,0,True
0,points,8,5778.4941402839895,4,True
0,points,9,5768.089304784764,2,True
0,points,6,5664.899798029933,8,True
0,points,4,5765.538435246121,12,True
0,points,12,5738.690538701511,0,True
0,points,2,5729.2462354710415,18,True
0,points,6,5657.88836999539,8,True
0,points,10,5797.784700856727,1,True
0,points,7,5684.141438959694,6,True
0,points,6,5671.0381378481625,8,True
0,points,9,5873.850105420048,2,True
0,points,4,5776.055102893549,12,True
0,points,5,5671.835880830301,10,True
0,points,14,5776.988870327526,0,True
0,points,13,5834.934888651288,0,True
0,points,1,5592.261023787698,25,True
0,points,2,5623.0873653474855,18,True
0,points,4,5860.264352916427,12,True
0,points,3,5646.024579979989,15,True
0,points,6,5783.304047724445,8,True
0,points,6,5662.830436867843,8,True
0,points,5,5643.677638626169,10,True
0,points,4,5602.961152666347,12,True
0,points,3,5638.9006636696,15,True
0,points,4,5634.829837567151,12,True
0,points,18,5864.9891046608545,0,True
0,points,10,5755.205262986289,1,True
0,points,16,5788.32569000993,0,True
0,points,8,5702.723055431144,4,True
0,points,13,5906.765008161569,0,True
0,points,5,5711.110994379853,10,True
0,points,2,5734.24187602304,18,True
0,points,17,5966.25011054862,0,True
0,points,14,5861.463353117074,0,True
0,points,7,5705.336002565517,6,True
0,points,7,5708.9216935683025,6,True
0,points,8,5795.698553312136,4,True
0,points,4,5657.364919712249,12,True
0,points,8,5670.1487456364475,4,True
0,points,4,5622.06965348782,12,True
0,points,8,5674.205776323508,4,True
0,points,4,5689.421216679954,12,True
0,points,13,5864.166900284372,0,True
0,points,5,5638.279400958873,10,True
0,points,7,5705.766027277648,6,True
0,points,6,5777.1030606851455,8,True
0,points,6,5693.586472744844,8,True
0,points,17,5881.589255532246,0,True
0,points,7,5691.397486653432,6,True
0,points,10,5725.664347499591,1,True
0,points,7,5680.594748306343,6,True
0,points,15,5770.655824755096,0,True
0,points,7,5695.789476815589,6,True
0,points,9,5680.65441701667,2,True
0,points,3,5832.190806136407,15,True
0,points,7,5662.9708399510455,6,True
0,points,4,5638.645404462121,12,True
0,points,18,5754.242998744132,0,True
0,points,9,5893.785346569104,2,True
0,points,5,5698.718683711114,10,True
0,points,6,5633.309256258517,8,True
0,points,3,5653.003135137982,15,True
0,points,6,5682.943325221226,8,True
0,points,5,5709.755328355026,10,True
0,points,6,5754.308984625117,8,True
0,points,2,5641.8407382842615,18,True
0,points,2,5628.964425785629,18,True
0,points,6,5656.237409262928,8,True
0,points,5,5666.154190912972,10,True
0,points,1,5639.296275676411,25,True
0,points,3,5646.508942690898,15,True
0,points,12,5805.935982703753,0,True
0,points,5,5751.6198418264785,10,True
0,points,1,5702.628761672037,25,True
0,points,2,5721.768617754212,18,True
0,points,9,5725.883452029249,2,True
0,points,3,5734.994116210596,15,True
0,points,4,5626.965478432023,12,True
0,points,12,5751.478442384403,0,True
0,points,19,5759.545537554443,0,True
0,points,3,5827.307684416692,15,True
0,points,11,5725.578743212914,0,True
0,points,7,5682.627427452506,6,True
0,points,14,5726.2692274402725,0,True
0,points,2,5659.683784983685,18,True
0,points,3,5645.862966483922,15,True
0,points,9,5652.4139934222885,2,True
0,points,3,5743.549330220208,15,True
0,points,4,5749.151468076492,12,True
0,points,8,5713.874570406287,4,True
0,points,5,5696.372009229477,10,True
0,points,10,5813.035113923543,1,True
0,points,5,5679.131218935103,10,True
0,points,10,5736.30347878958,1,True
0,points,7,5775.790187864379,6,True
0,points,14,5800.895597649251,0,True
0,points,15,5743.153961830513,0,True
0,points,3,5655.8365742629785,15,True
0,points,6,5670.724464830568,8,True
0,points,13,5911.6700208444145,0,True
0,points,15,5960.337053585011,0,True
0,points,6,5754.516625262732,8,True
0,points,2,5647.807145325012,18,True
0,points,2,5612.1690562928325,18,True
0,points,9,5716.895001740885,2,True
0,points,6,5717.229171887146,8,True
0,points,3,5626.067556484387,15,True
0,points,4,5746.587251424384,12,True
0,points,5,5682.523439212919,10,True
0,points,13,5823.976008154278,0,True
0,points,11,5749.931213436621,0,True
0,points,1,5609.16072078582,25,True
0,points,8,5673.174202510751,4,True
0,points,14,5855.876342697707,0,True
0,points,8,5735.951282641887,4,True
0,points,7,5793.9506919486785,6,True
0,points,8,5675.887909261705,4,True
0,points,9,5727.029986843054,2,True
0,points,8,5676.4818300356565,4,True
0,points,5,5670.120965397975,10,True
0,points,12,5813.303150807168,0,True
0,points,1,5824.134793054666,25,True
0,points,9,5726.890479288796,2,True
0,points,7,5665.835799244581,6,True
0,points,6,5687.278887909715,8,True
0,points,8,5733.58564734563,4,True
0,points,6,5692.0830469772,8,True
0,points,2,5733.308021104854,18,True
0,points,5,5723.904453398375,10,True
0,points,5,5653.998528654267,10,True
0,points,9,5712.537966688565,2,True
0,points,7,5764.09954191802,6,True
0,points,6,5682.556589202337,8,True
0,points,6,5658.532021817187,8,True
0,points,14,5850.418929571921,0,True
0,points,13,5734.219971934886,0,True
0,points,7,5759.166272056657,6,True
0,points,3,5687.145360034912,15,True
0,points,4,5657.878634946427,12,True
0,points,5,5791.851299625891,10,True
0,points,10,5729.816033618146,1,True
0,points,7,5702.605317624372,6,True
0,points,2,5621.398031673086,18,True
0,points,4,5674.008947172278,12,True
0,points,3,5728.595101473488,15,True
0,points,8,5771.3905500002775,4,True
0,points,16,5739.94306929957,0,True
0,points,6,5767.46892138763,8,True
0,points,3,5712.856687108302,15,True
0,points,12,5728.430893625691,0,True
0,points,11,5702.083659112827,0,True
0,points,6,5656.8201915534955,8,True
0,points,10,5752.043687269071,1,True
0,points,5,5768.422063203291,10,True
0,points,10,5721.306331641821,1,True
0,points,5,5692.013973422394,10,True
0,points,6,5655.70822211961,8,True
0,points,5,5646.642146770672,10,True
0,points,10,5697.021750681206,1,True
0,points,7,5662.969309307829,6,True
0,points,2,5747.277753927853,18,True
0,points,4,5756.792244732471,12,True
0,points,18,5792.580230797723,0,True
0,points,1,5578.819610963084,25,True
0,points,9,5934.342209368002,2,True
0,points,7,5667.727926881578,6,True
0,points,6,5758.342628144147,8,True
0,points,10,5742.216534819887,1,True
0,points,6,5702.925959348314,8,True
0,points,12,5715.420052357941,0,True
0,points,9,5687.438193338993,2,True
0,points,6,5680.596849751568,8,True
0,points,7,5692.668079673116,6,True
0,points,7,5660.34258197614,6,True
0,points,5,5644.553020011411,10,True
0,points,7,5734.5145682153125,6,True
0,points,5,5653.245837343742,10,True
0,points,8,5682.132224772191,4,True
0,points,4,5658.455690127534,12,True
0,points,4,5850.259834844648,12,True
0,points,9,5666.594993125131,2,True
0,points,11,5708.418248650261,0,True
0,points,5,5773.7716089616415,10,True
0,points,9,5796.963683979688,2,True
0,points,7,5692.1189733268475,6,True
0,points,4,5599.564689243359,12,True
0,points,2,5628.123892557398,18,True
0,points,3,5625.483459417156,15,True
0,points,1,5830.27542964731,25,True
0,points,10,5786.852412239485,1,True
0,points,13,5714.401253424367,0,True
0,points,3,5784.874273312734,15,True
0,points,9,5729.564315336936,2,True
0,points,11,5796.37435031144,0,True
0,points,4,5839.862064334998,12,True
0,points,9,5734.1726941952365,2,True
0,points,16,5852.796105263888,0,True
0,points,10,5699.389819203826,1,True
0,points,1,5669.592783325262,25,True
0,points,16,5781.730297529605,0,True
0,points,10,5791.608831371962,1,True
0,points,2,5727.121886161363,18,True
0,points,7,5660.918667156162,6,True
0,points,7,5800.212333847883,6,True
0,points,6,5800.070806081589,8,True
0,points,9,5748.974443207263,2,True
0,points,2,5644.04722945899,18,True
0,points,5,5678.3220557463865,10,True
0,points,3,5741.149019680523,15,True
0,points,10,5692.380859795542,1,True
0,points,6,5708.352888711497,8,True
0,points,15,5718.759641940697,0,True
0,points,8,5706.466033113218,4,True
0,points,5,5826.941255294561,10,True
0,points,6,5880.574281180969,8,True
0,points,2,5604.768332199065,18,True
0,points,6,5673.998019123354,8,True
0,points,5,5689.221912829466,10,True
0,points,14,5937.216470366798,0,True
0,points,7,5685.737074718141,6,True
0,points,20,5776.539107008804,0,True
0,points,9,5714.52156593006,2,True
0,points,8,5685.027524314509,4,True
0,points,3,5687.019803394209,15,True
0,points,6,5689.935425125592,8,True
0,points,5,5734.166791857825,10,True
0,points,4,5630.901015938691,12,True
0,points,4,5747.067936195264,12,True
0,points,10,5796.810736961638,1,True
0,points,9,5717.832316718919,2,True
0,points,10,5888.4350673183535,1,True
0,points,6,5646.704022962156,8,True
0,points,18,5766.354917268342,0,True
0,points,3,5626.490337075243,15,True
0,points,13,5777.0731400610875,0,True
0,points,8,5656.310901329102,4,True
0,points,4,5783.1465875458125,12,True
0,points,4,5716.497266041347,12,True
0,points,9,5775.578861878209,2,True
0,points,5,5666.321922912613,10,True
0,points,5,5788.0009082027955,10,True
0,points,10,5709.1969528592945,1,True
0,points,5,5644.938840659874,10,True
0,points,3,5611.96812042169,15,True
0,points,14,5755.68327351424,0,True
0,points,5,5671.502947972138,10,True
0,points,3,5713.332988921848,15,True
0,points,3,5660.0894375073585,15,True
0,points,5,5698.939640246441,10,True
0,points,4,5670.025796367665,12,True
0,points,2,5584.841305634187,18,True
0,points,3,5638.125281570305,15,True
0,points,14,5791.145433102774,0,True
0,points,6,5756.739293308635,8,True
0,points,5,5741.688453614142,10,True
0,points,7,5773.893236617023,6,True
0,points,16,5759.345944683838,0,True
0,points,4,5672.879999993767,12,True
0,points,5,5786.985210536323,10,True
0,points,6,5701.539155975985,8,True
0,points,9,5743.241622947379,2,True
0,points,8,5763.0146721106385,4,True
0,points,12,5848.218401495113,0,True
0,points,9,5834.844004397809,2,True
0,points,8,6010.37877899171,4,True
0,points,13,5850.137981182358,0,True
0,points,11,5715.6658657842045,0,True
0,points,9,5693.812434615159,2,True
0,points,9,5702.084662163848,2,True
0,points,5,5680.6107578047795,10,True
0,points,4,5750.809589784953,12,True
0,points,20,5884.354657646646,0,True
0,points,4,5648.510021364157,12,True
0,points,8,5695.007507237606,4,True
0,points,13,5729.100779112149,0,True
0,points,9,5767.897566642177,2,True
0,points,20,5800.649818037421,0,True
0,points,8,5684.1264763591,4,True
0,points,10,5788.231688689338,1,True
0,points,11,5683.693562088888,0,True
0,points,4,5788.8995701251,12,True
0,points,8,5717.174502633039,4,True
0,points,2,5737.673717490083,18,True
0,points,4,5674.306937674618,12,True
0,points,2,5618.829424713613,18,True
0,points,12,5698.20438577135,0,True
0,points,4,5623.240677061812,12,True
0,points,12,5737.179672536095,0,True
0,points,6,5932.857919932825,8,True
0,points,4,5635.782974362931,12,True
0,points,8,5803.764151977613,4,True
0,points,6,5693.116887132067,8,True
2,mix,6,5250.278530759892,8,True
2,mix,16,5361.397513138533,0,True
2,mix,9,5290.788508742057,2,True
2,mix,8,5293.216047578538,4,True
2,mix,15,5313.90654502313,0,True
2,mix,14,5300.473526847256,0,True
2,mix,6,5254.8110828566605,8,True
2,mix,18,5325.857280177722,0,True
2,mix,12,5289.426789634148,0,True
2,mix,12,5296.881117445517,0,True
2,mix,15,5346.962447335479,0,True
2,mix,17,5359.15693640657,0,True
2,mix,13,5308.743085925394,0,True
2,mix,20,5354.980338048106,0,True
2,mix,13,5444.75485175108,0,True
2,mix,4,5235.6735223281885,12,True
2,mix,10,5279.8271954896245,1,True
2,mix,11,5302.06285241321,0,True
2,mix,14,5312.042740504231,0,True
2,mix,9,5281.609851438167,2,True
2,mix,13,5340.822309843187,0,True
2,mix,9,5285.424513940608,2,True
2,mix,9,5265.850573280499,2,True
2,mix,12,5303.469641773021,0,True
2,mix,11,5302.361073221443,0,True
2,mix,17,5461.98347042089,0,True
2,mix,10,5275.222031315262,1,True
2,mix,13,5291.128712624696,0,True
2,mix,7,5276.94433776771,6,True
2,mix,11,5293.08410764558,0,True
2,mix,12,5305.291042413577,0,True
2,mix,18,5307.869640431745,0,True
2,mix,16,5316.201783276587,0,True
2,mix,16,5339.91758184407,0,True
2,mix,11,5277.239366426957,0,True
2,mix,15,5318.3936177410715,0,True
2,mix,15,5332.095641037921,0,True
2,mix,18,5379.496918033289,0,True
2,mix,15,5340.485407015317,0,True
2,mix,15,5320.835583281692,0,True
2,mix,10,5289.542533400227,1,True
2,mix,8,5305.477110519367,4,True
2,mix,20,5349.467326147645,0,True
2,mix,12,5296.526613111924,0,True
2,mix,17,5305.672507758979,0,True
2,mix,13,5307.412208307437,0,True
2,mix,8,5277.125244044049,4,True
2,mix,13,5323.175355800207,0,True
2,mix,15,5433.1253146078225,0,True
2,mix,14,5330.853007760062,0,True
2,mix,7,5289.9985443970345,6,True
2,mix,11,5314.867325544007,0,True
2,mix,14,5305.46858590913,0,True
2,mix,20,5356.225979726528,0,True
2,mix,13,5311.094015637023,0,True
2,mix,11,5276.0194808187325,0,True
2,mix,15,5438.741651705817,0,True
2,mix,6,5266.309374076839,8,True
2,mix,8,5420.946301791686,4,True
2,mix,11,5301.035707312055,0,True
2,mix,9,5287.453406241853,2,True
2,mix,13,5308.397835576164,0,True
2,mix,16,5345.2464748272105,0,True
2,mix,11,5306.346322997593,0,True
2,mix,16,5313.96406186455,0,True
2,mix,9,5314.704448984272,2,True
2,mix,20,5331.57033859034,0,True
2,mix,10,5297.201569900461,1,True
2,mix,13,5296.069824521434,0,True
2,mix,20,5330.689015023592,0,True
2,mix,10,5321.904228964907,1,True
2,mix,17,5445.226243288024,0,True
2,mix,14,5314.7662364427,0,True
2,mix,14,5332.369402131312,0,True
2,mix,14,5323.962387884964,0,True
2,mix,18,5355.927980755833,0,True
2,mix,13,5301.449557426961,0,True
2,mix,15,5352.618288392447,0,True
2,mix,11,5286.563362497797,0,True
2,mix,9,5276.168044502622,2,True
2,mix,13,5317.2538471883045,0,True
2,mix,6,5271.509856783808,8,True
2,mix,6,5251.304811715282,8,True
2,mix,13,5313.182345974726,0,True
2,mix,15,5327.623359138463,0,True
2,mix,16,5316.34862103455,0,True
2,mix,5,5409.39659656987,10,True
2,mix,10,5302.082609534377,1,True
2,mix,7,5539.5340726772765,6,True
2,mix,13,5435.390965537311,0,True
2,mix,6,5254.920741158001,8,True
2,mix,13,5329.797057227461,0,True
2,mix,20,5303.3429171240705,0,True
2,mix,8,5413.625849873044,4,True
2,mix,16,5457.96412237414,0,True
2,mix,15,5339.018091478694,0,True
2,mix,17,5323.61653359442,0,True
2,mix,14,5312.646615916443,0,True
2,mix,11,5297.479651915209,0,True
2,mix,7,5309.523067614006,6,True
2,mix,15,5292.370303141068,0,True
2,mix,8,5293.926683101573,4,True
2,mix,11,5282.780883865527,0,True
2,mix,6,5277.858480450026,8,True
2,mix,19,5327.742884980779,0,True
2,mix,11,5427.13709758181,0,True
2,mix,8,5258.374375063752,4,True
2,mix,20,5330.214182057092,0,True
2,mix,11,5304.250463675982,0,True
2,mix,11,5309.868724235428,0,True
2,mix,9,5270.804293322048,2,True
2,mix,10,5286.472273478135,1,True
2,mix,9,5291.102852930038,2,True
2,mix,11,5481.225633961239,0,True
2,mix,16,5324.790285738973,0,True
2,mix,11,5290.905693044169,0,True
2,mix,10,5293.655862299268,1,True
2,mix,7,5256.406680477309,6,True
2,mix,19,5343.533524059992,0,True
2,mix,10,5269.928808195216,1,True
2,mix,6,5272.760028379082,8,True
2,mix,10,5275.516195127014,1,True
2,mix,14,5323.046836975921,0,True
2,mix,15,5321.112785632708,0,True
2,mix,6,5295.497342449964,8,True
2,mix,20,5337.506303523103,0,True
2,mix,6,5267.345995606459,8,True
2,mix,9,5270.270821405908,2,True
2,mix,9,5257.192838587556,2,True
2,mix,18,5324.411878168215,0,True
2,mix,10,5292.4397232465635,1,True
2,mix,11,5281.669518978172,0,True
2,mix,15,5321.756461739524,0,True
2,mix,17,5337.633302674227,0,True
2,mix,12,5287.983992958825,0,True
2,mix,11,5314.71205647534,0,True
2,mix,8,5279.630839144316,4,True
2,mix,9,5309.794517801434,2,True
2,mix,13,5311.539252697523,0,True
2,mix,8,5267.4377290942575,4,True
2,mix,13,5313.135472496467,0,True
2,mix,16,5301.031590470591,0,True
2,mix,4,5276.229123130189,12,True
2,mix,15,5320.140422804724,0,True
2,mix,16,5345.345484833592,0,True
2,mix,6,5258.770491501603,8,True
2,mix,13,5309.789799715806,0,True
2,mix,18,5318.65747561987,0,True
2,mix,7,5279.288036812743,6,True
2,mix,6,5282.426628212623,8,True
2,mix,8,5274.991846491589,4,True
2,mix,9,5292.151512416459,2,True
2,mix,7,5269.722420629515,6,True
2,mix,7,5320.399488269547,6,True
2,mix,14,5297.416723633493,0,True
2,mix,5,5266.601010555295,10,True
2,mix,10,5414.232970519782,1,True
2,mix,7,5247.054483961237,6,True
2,mix,8,5285.240831044553,4,True
2,mix,8,5259.50094197915,4,True
2,mix,8,5411.470417804963,4,True
2,mix,8,5293.7177743780185,4,True
2,mix,10,5274.488730687535,1,True
2,mix,16,5330.141421092672,0,True
2,mix,11,5292.675521441332,0,True
2,mix,11,5321.006272578061,0,True
2,mix,9,5277.437133045225,2,True
2,mix,11,5289.102729515039,0,True
2,mix,12,5308.5708252308405,0,True
2,mix,17,5340.447505022379,0,True
2,mix,16,5320.425063014119,0,True
2,mix,16,5321.471784465692,0,True
2,mix,8,5276.151014867995,4,True
2,mix,12,5288.441698366101,0,True
2,mix,14,5318.0676901097695,0,True
2,mix,6,5254.144220754427,8,True
2,mix,12,5323.261801232249,0,True
2,mix,8,5271.39427065217,4,True
2,mix,10,5307.638510830791,1,True
2,mix,11,5332.471362827125,0,True
2,mix,14,5338.5337181331015,0,True
2,mix,7,5267.430781321802,6,True
2,mix,14,5320.433528071233,0,True
2,mix,7,5287.563956127765,6,True
2,mix,20,5325.589581988976,0,True
2,mix,6,5243.7338106202,8,True
2,mix,10,5294.866072931927,1,True
2,mix,11,5314.247353927667,0,True
2,mix,16,5321.075493506841,0,True
2,mix,20,5322.707639824409,0,True
2,mix,8,5281.742681880933,4,True
2,mix,9,5292.777016429364,2,True
2,mix,20,5317.643309268613,0,True
2,mix,20,5340.773699021243,0,True
2,mix,14,5428.856531307144,0,True
2,mix,9,5279.2422431960085,2,True
2,mix,18,5473.015257885664,0,True
2,mix,8,5280.525402049983,4,True
2,mix,9,5288.349409190145,2,True
2,mix,7,5282.372806423711,6,True
2,mix,7,5273.9392898086835,6,True
2,mix,18,5342.280923702262,0,True
2,mix,13,5309.061110766312,0,True
2,mix,9,5314.529905947146,2,True
2,mix,12,5330.604824094012,0,True
2,mix,19,5466.747975170395,0,True
2,mix,10,5382.382209211741,1,True
2,mix,18,5314.888812156712,0,True
2,mix,8,5313.684807570072,4,True
2,mix,10,5284.544387574505,1,True
2,mix,15,5326.665870424463,0,True
2,mix,13,5293.577996493213,0,True
2,mix,9,5294.216072881338,2,True
2,mix,11,5284.341713241426,0,True
2,mix,12,5297.688431291924,0,True
2,mix,13,5292.0821723466615,0,True
2,mix,9,5267.5827399759255,2,True
2,mix,13,5304.74290628655,0,True
2,mix,13,5421.654652811962,0,True
2,mix,9,5359.397804266438,2,True
2,mix,12,5306.338627521979,0,True
2,mix,14,5328.05237927528,0,True
2,mix,11,5294.049412202464,0,True
2,mix,10,5292.369265880953,1,True
2,mix,18,5326.602518348769,0,True
2,mix,6,5258.908139827521,8,True
2,mix,13,5294.6938344947675,0,True
2,mix,8,5283.632312111914,4,True
2,mix,11,5290.337901601897,0,True
2,mix,10,5286.523941985459,1,True
2,mix,16,5333.36988669741,0,True
2,mix,17,5326.7986182126115,0,True
2,mix,17,5328.104035015571,0,True
2,mix,7,5280.82237455966,6,True
2,mix,7,5267.774790172195,6,True
2,mix,9,5280.062796581824,2,True
2,mix,8,5285.325792791285,4,True
2,mix,16,5295.887586867377,0,True
2,mix,8,5261.277308835118,4,True
2,mix,6,5254.0809863903305,8,True
2,mix,14,5308.710122256804,0,True
2,mix,5,5362.781406476342,10,True
2,mix,7,5255.096456070192,6,True
2,mix,6,5255.490165122295,8,True
2,mix,14,5323.653026241954,0,True
2,mix,17,5323.044145003419,0,True
2,mix,18,5330.191385033347,0,True
2,mix,13,5306.355603999812,0,True
2,mix,16,5311.192439077284,0,True
2,mix,17,5310.78882255909,0,True
2,mix,15,5322.388084664611,0,True
2,mix,9,5301.383287024682,2,True
2,mix,19,5318.953352919079,0,True
2,mix,9,5297.622954197611,2,True
2,mix,9,5264.95509042709,2,True
2,mix,14,5305.831510565817,0,True
2,mix,12,5295.456853859016,0,True
2,mix,11,5278.596827765743,0,True
2,mix,12,5306.69338975336,0,True
2,mix,8,5281.380939851859,4,True
