gp_idx,algo,display_name,real_starting_pos,real_finishing_pos,final_position,total_reward,pit_stops,changed_compound
4,TRPO,Hungarian GP (SAI),4,6,20,-10995.915176391602,0,False
4,TRPO,Hungarian GP (SAI),4,6,3,1096.265022277832,1,True
4,TRPO,Hungarian GP (SAI),4,6,1,4410.986030578613,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10998.308128356934,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-11000.148086547852,0,False
4,TRPO,Hungarian GP (SAI),4,6,6,-1449.2042922973633,1,True
4,TRPO,Hungarian GP (SAI),4,6,1,4405.7980880737305,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10993.70457458496,0,False
4,TRPO,Hungarian GP (SAI),4,6,11,-4609.623161315918,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10990.0844039917,0,False
4,TRPO,Hungarian GP (SAI),4,6,3,1121.9021453857422,1,True
4,TRPO,Hungarian GP (SAI),4,6,4,43.84043884277344,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10985.204917907717,0,False
4,TRPO,Hungarian GP (SAI),4,6,8,-3037.227149963379,1,True
4,TRPO,Hungarian GP (SAI),4,6,16,-5424.569305419922,1,True
4,TRPO,Hungarian GP (SAI),4,6,18,-5742.729591369629,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10958.89291381836,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10994.200775146484,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10995.65648651123,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10992.279930114746,0,False
4,TRPO,Hungarian GP (SAI),4,6,1,4420.908706665039,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10987.132270812988,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10969.94165802002,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10971.44116973877,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10999.792457580566,0,False
4,TRPO,Hungarian GP (SAI),4,6,6,-1448.998764038086,1,True
4,TRPO,Hungarian GP (SAI),4,6,3,1090.3483963012695,1,True
4,TRPO,Hungarian GP (SAI),4,6,10,-4162.009613037109,1,True
4,TRPO,Hungarian GP (SAI),4,6,5,-698.7050018310547,1,True
4,TRPO,Hungarian GP (SAI),4,6,7,-2206.530242919922,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10987.523490905762,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10955.95622253418,0,False
4,TRPO,Hungarian GP (SAI),4,6,10,-4155.238716125488,1,True
4,TRPO,Hungarian GP (SAI),4,6,10,-4159.4677658081055,1,True
4,TRPO,Hungarian GP (SAI),4,6,9,-3724.7444763183594,1,True
4,TRPO,Hungarian GP (SAI),4,6,11,-4612.817947387695,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10989.550659179688,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10989.875953674316,0,False
4,TRPO,Hungarian GP (SAI),4,6,3,1087.7714080810547,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-11000.684669494629,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10963.506256103516,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-11013.360496520996,0,False
4,TRPO,Hungarian GP (SAI),4,6,1,4418.47403717041,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-11000.758575439451,0,False
4,TRPO,Hungarian GP (SAI),4,6,3,1104.4747695922852,1,True
4,TRPO,Hungarian GP (SAI),4,6,3,1108.1861190795898,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-11003.924003601074,0,False
4,TRPO,Hungarian GP (SAI),4,6,7,-2193.8778762817383,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-11002.656188964844,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10995.106895446776,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10978.644981384276,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-11031.274429321287,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10981.304176330566,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10993.455390930176,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10972.15379333496,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10977.824905395508,0,False
4,TRPO,Hungarian GP (SAI),4,6,7,-2219.441551208496,1,True
4,TRPO,Hungarian GP (SAI),4,6,5,-702.5278701782227,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10974.586921691896,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10986.726081848145,0,False
4,TRPO,Hungarian GP (SAI),4,6,4,63.92131805419922,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10971.67555999756,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10987.29460144043,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10995.461433410645,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10975.160774230955,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10961.16819000244,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10981.119522094728,0,False
4,TRPO,Hungarian GP (SAI),4,6,6,-1538.3123321533203,1,True
4,TRPO,Hungarian GP (SAI),4,6,20,-10963.595245361328,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10998.80632019043,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10987.848419189451,0,False
4,TRPO,Hungarian GP (SAI),4,6,20,-10972.935813903809,0,False
5,A2C,Belgian GP (NOR),4,5,9,-3498.5098419189453,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2004.120056152344,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3499.233505249023,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3948.857131958008,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2743.8526306152344,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1989.017822265625,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2952.5226516723633,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1993.4184646606443,1,True
5,A2C,Belgian GP (NOR),4,5,5,-708.2465896606445,1,True
5,A2C,Belgian GP (NOR),4,5,5,-484.91580963134766,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2756.397003173828,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3500.809638977051,2,True
5,A2C,Belgian GP (NOR),4,5,10,-4156.243515014648,3,True
5,A2C,Belgian GP (NOR),4,5,15,-5014.143508911133,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4565.769027709961,1,True
5,A2C,Belgian GP (NOR),4,5,3,1320.6670532226562,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1996.789001464844,2,True
5,A2C,Belgian GP (NOR),4,5,11,-4611.220977783203,1,True
5,A2C,Belgian GP (NOR),4,5,5,-492.8788604736328,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1988.8553924560547,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1244.1184921264648,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2952.06884765625,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2759.774238586426,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1996.6100845336912,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2746.436637878418,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4770.445838928223,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1244.8741836547852,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2758.876350402832,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1984.1997680664065,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2732.5303268432617,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2000.2009353637695,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4570.955284118652,1,True
5,A2C,Belgian GP (NOR),4,5,5,-496.6986083984375,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2757.551528930664,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2001.4775619506836,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2743.8903198242188,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1998.2819747924805,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2954.3195419311523,3,True
5,A2C,Belgian GP (NOR),4,5,10,-3943.72639465332,1,True
5,A2C,Belgian GP (NOR),4,5,10,-3944.934257507324,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3497.739097595215,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1591.4064102172852,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3492.158462524414,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1990.74951171875,2,True
5,A2C,Belgian GP (NOR),4,5,16,-5177.465621948242,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1996.1266250610352,2,True
5,A2C,Belgian GP (NOR),4,5,5,-486.29146575927734,2,True
5,A2C,Belgian GP (NOR),4,5,5,-484.8261184692383,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1992.6400604248047,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1995.072280883789,1,True
5,A2C,Belgian GP (NOR),4,5,14,-4869.692070007324,1,True
5,A2C,Belgian GP (NOR),4,5,5,-499.8451614379883,1,True
5,A2C,Belgian GP (NOR),4,5,7,-2012.455223083496,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2742.5935440063477,2,True
5,A2C,Belgian GP (NOR),4,5,14,-4864.015060424805,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2752.845672607422,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3861.211441040039,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2748.504493713379,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2747.9614486694336,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2747.829635620117,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3502.2603073120117,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1461.7470321655271,2,True
5,A2C,Belgian GP (NOR),4,5,14,-4862.125877380371,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2763.4717712402344,2,True
5,A2C,Belgian GP (NOR),4,5,11,-4420.645652770996,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2951.0243606567383,3,True
5,A2C,Belgian GP (NOR),4,5,8,-2753.9966888427734,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2750.8062133789062,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3951.894058227539,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2746.8618240356445,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3500.1434783935547,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3501.4627075195312,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1987.7649688720703,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2955.88614654541,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2764.852470397949,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1985.328155517578,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2746.680244445801,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2340.9161987304688,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2003.8425674438477,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3959.3812713623047,1,True
5,A2C,Belgian GP (NOR),4,5,5,-489.1898880004883,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3951.850914001465,1,True
5,A2C,Belgian GP (NOR),4,5,9,-3509.5240020751953,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3507.255142211914,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2757.8686447143555,2,True
5,A2C,Belgian GP (NOR),4,5,5,-489.3614273071289,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1992.4800186157229,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2346.8565673828125,1,True
5,A2C,Belgian GP (NOR),4,5,10,-3957.5121002197266,1,True
5,A2C,Belgian GP (NOR),4,5,5,-494.2535858154297,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3954.425712585449,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1240.0064086914062,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3501.380256652832,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1998.4082260131836,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2204.833465576172,3,True
5,A2C,Belgian GP (NOR),4,5,11,-4612.058448791504,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2957.4876708984375,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1248.9196166992188,2,True
5,A2C,Belgian GP (NOR),4,5,5,-693.9204483032227,3,True
5,A2C,Belgian GP (NOR),4,5,7,-1988.2774200439453,2,True
5,A2C,Belgian GP (NOR),4,5,13,-4715.543190002441,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2753.5040969848633,2,True
5,A2C,Belgian GP (NOR),4,5,15,-5232.547821044922,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1997.3923568725584,2,True
5,A2C,Belgian GP (NOR),4,5,20,-11302.543601989746,0,False
5,A2C,Belgian GP (NOR),4,5,6,-1259.158721923828,1,True
5,A2C,Belgian GP (NOR),4,5,12,-4752.789581298828,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1230.4792175292969,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3487.792739868164,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1998.2247314453125,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2746.1214599609375,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4554.782928466797,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2749.647247314453,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1243.9433059692385,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3706.030342102051,3,True
5,A2C,Belgian GP (NOR),4,5,7,-1997.02645111084,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2743.6006774902344,2,True
5,A2C,Belgian GP (NOR),4,5,5,-491.2822494506836,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3959.3701553344727,2,True
5,A2C,Belgian GP (NOR),4,5,5,-503.013298034668,1,True
5,A2C,Belgian GP (NOR),4,5,9,-3514.7476501464844,2,True
5,A2C,Belgian GP (NOR),4,5,5,-486.7402877807617,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2752.261329650879,2,True
5,A2C,Belgian GP (NOR),4,5,5,-485.11812591552734,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1993.7322463989256,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4561.891998291016,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2755.512451171875,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1247.5164260864258,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2752.590560913086,1,True
5,A2C,Belgian GP (NOR),4,5,5,-716.2632751464844,1,True
5,A2C,Belgian GP (NOR),4,5,9,-3501.949363708496,2,True
5,A2C,Belgian GP (NOR),4,5,11,-4411.846527099609,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1245.8841857910156,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2204.9904022216797,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3957.139778137207,1,True
5,A2C,Belgian GP (NOR),4,5,11,-4414.289031982422,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2195.0092544555664,3,True
5,A2C,Belgian GP (NOR),4,5,16,-5378.682594299316,3,True
5,A2C,Belgian GP (NOR),4,5,6,-1238.6361465454102,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1246.775520324707,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2746.949775695801,2,True
5,A2C,Belgian GP (NOR),4,5,5,-481.05235290527344,2,True
5,A2C,Belgian GP (NOR),4,5,14,-4862.957427978516,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3508.8525466918945,1,True
5,A2C,Belgian GP (NOR),4,5,12,-4550.304100036621,1,True
5,A2C,Belgian GP (NOR),4,5,11,-4411.535011291504,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1996.7648010253904,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2773.8274154663086,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1445.8952941894531,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2743.9668502807617,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1989.458595275879,1,True
5,A2C,Belgian GP (NOR),4,5,7,-2001.4938354492188,2,True
5,A2C,Belgian GP (NOR),4,5,5,-491.89791107177734,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3496.3284072875977,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1991.8524627685547,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2750.5541915893555,1,True
5,A2C,Belgian GP (NOR),4,5,9,-3506.558433532715,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2955.6699295043945,3,True
5,A2C,Belgian GP (NOR),4,5,8,-2748.026565551758,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1247.3303909301758,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2943.2259063720703,3,True
5,A2C,Belgian GP (NOR),4,5,8,-2751.9960403442383,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4548.493995666504,2,True
5,A2C,Belgian GP (NOR),4,5,3,1318.9947891235352,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3507.4572525024414,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2004.2857208251953,2,True
5,A2C,Belgian GP (NOR),4,5,16,-5168.474166870117,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2758.359230041504,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3496.80281829834,1,True
5,A2C,Belgian GP (NOR),4,5,10,-3968.831726074219,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2941.21915435791,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2751.297050476074,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4568.711578369141,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2740.4934005737305,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1592.6819381713867,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3502.33113861084,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2739.8973083496094,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1990.9962692260744,2,True
5,A2C,Belgian GP (NOR),4,5,14,-4869.273834228516,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1246.9172897338867,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1999.0060577392576,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2752.397216796875,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3962.991050720215,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3498.6391067504883,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4758.921821594238,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3971.339530944824,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2750.198371887207,2,True
5,A2C,Belgian GP (NOR),4,5,5,-496.5040435791016,1,True
5,A2C,Belgian GP (NOR),4,5,2,2353.973098754883,2,True
5,A2C,Belgian GP (NOR),4,5,5,-490.1497039794922,2,True
5,A2C,Belgian GP (NOR),4,5,5,-495.423095703125,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1237.562759399414,2,True
5,A2C,Belgian GP (NOR),4,5,5,-697.2280578613281,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1990.1615600585935,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2961.74861907959,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1449.4609298706057,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1250.9144287109375,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3708.722534179687,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3504.3833923339844,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1245.0089874267578,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2952.9155349731445,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1592.2197723388672,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1243.024299621582,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3702.113296508789,3,True
5,A2C,Belgian GP (NOR),4,5,10,-4156.936798095703,3,True
5,A2C,Belgian GP (NOR),4,5,6,-1247.2937774658203,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2001.829345703125,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1237.3989028930664,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3718.864402770996,1,True
5,A2C,Belgian GP (NOR),4,5,5,-496.67942810058594,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3960.97021484375,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2743.083564758301,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2004.2467498779297,1,True
5,A2C,Belgian GP (NOR),4,5,5,-484.82642364501953,2,True
5,A2C,Belgian GP (NOR),4,5,5,-502.63993072509766,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2755.763771057129,1,True
5,A2C,Belgian GP (NOR),4,5,7,-2199.7935104370117,3,True
5,A2C,Belgian GP (NOR),4,5,15,-5012.1608963012695,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1232.3174514770508,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1992.5330276489256,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2957.8011016845703,3,True
5,A2C,Belgian GP (NOR),4,5,7,-2001.0412216186523,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3501.1360626220703,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2210.1960983276367,2,True
5,A2C,Belgian GP (NOR),4,5,8,-3112.0715560913086,1,True
5,A2C,Belgian GP (NOR),4,5,12,-4549.395072937012,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1244.3160934448242,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1990.7094039916992,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2749.777961730957,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2203.424270629883,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3946.70622253418,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1253.3459701538086,1,True
5,A2C,Belgian GP (NOR),4,5,12,-4553.369186401367,1,True
5,A2C,Belgian GP (NOR),4,5,5,-495.3919448852539,2,True
5,A2C,Belgian GP (NOR),4,5,19,-5614.061920166016,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3915.8504486083984,1,True
5,A2C,Belgian GP (NOR),4,5,14,-4851.912612915039,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2002.9193496704104,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1994.4291076660156,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1248.7124938964844,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1245.1370391845703,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2743.293113708496,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2962.7991104125977,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2001.2061920166016,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1245.535789489746,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2750.413101196289,2,True
5,A2C,Belgian GP (NOR),4,5,14,-4858.586212158203,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1997.6865692138672,2,True
5,A2C,Belgian GP (NOR),4,5,5,-489.9820098876953,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2755.34130859375,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2004.5949096679688,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2001.4018096923828,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1998.836326599121,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3506.385917663574,2,True
5,A2C,Belgian GP (NOR),4,5,16,-5371.924171447754,1,True
5,A2C,Belgian GP (NOR),4,5,3,1304.4911270141602,2,True
5,A2C,Belgian GP (NOR),4,5,10,-3953.726676940918,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2960.947822570801,3,True
5,A2C,Belgian GP (NOR),4,5,9,-3509.7846069335938,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1995.8976211547852,2,True
5,A2C,Belgian GP (NOR),4,5,5,-834.7567443847656,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2957.4396743774414,3,True
5,A2C,Belgian GP (NOR),4,5,8,-2962.116958618164,3,True
5,A2C,Belgian GP (NOR),4,5,6,-1239.3260955810547,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2004.3305206298828,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3511.9572372436523,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1240.1785125732422,2,True
5,A2C,Belgian GP (NOR),4,5,5,-488.870849609375,1,True
5,A2C,Belgian GP (NOR),4,5,7,-1994.4150466918943,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1228.3107070922852,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1242.621955871582,1,True
5,A2C,Belgian GP (NOR),4,5,5,-483.1383743286133,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1248.3879776000977,2,True
5,A2C,Belgian GP (NOR),4,5,7,-1994.2343063354492,2,True
5,A2C,Belgian GP (NOR),4,5,9,-3711.647209167481,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1249.4185943603516,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2001.9565048217771,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1449.754020690918,1,True
5,A2C,Belgian GP (NOR),4,5,13,-4712.035491943359,1,True
5,A2C,Belgian GP (NOR),4,5,13,-4920.111305236816,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2963.306953430176,3,True
5,A2C,Belgian GP (NOR),4,5,6,-1244.5353317260742,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2967.3578338623047,1,True
5,A2C,Belgian GP (NOR),4,5,2,2370.146324157715,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1251.4324569702148,2,True
5,A2C,Belgian GP (NOR),4,5,5,-496.4971389770508,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1247.986946105957,1,True
5,A2C,Belgian GP (NOR),4,5,10,-4174.556053161621,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2748.2900161743164,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2755.5386657714844,2,True
5,A2C,Belgian GP (NOR),4,5,13,-4706.34635925293,2,True
5,A2C,Belgian GP (NOR),4,5,12,-4559.519012451172,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2757.00479888916,1,True
5,A2C,Belgian GP (NOR),4,5,10,-3968.389289855957,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2962.428649902344,3,True
5,A2C,Belgian GP (NOR),4,5,8,-2958.7026290893555,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1262.9000701904297,2,True
5,A2C,Belgian GP (NOR),4,5,4,267.4783630371094,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2757.23983001709,1,True
5,A2C,Belgian GP (NOR),4,5,10,-3976.6178436279297,1,True
5,A2C,Belgian GP (NOR),4,5,8,-2964.357246398926,2,True
5,A2C,Belgian GP (NOR),4,5,6,-1249.2599487304688,2,True
5,A2C,Belgian GP (NOR),4,5,7,-2007.178047180176,2,True
5,A2C,Belgian GP (NOR),4,5,8,-2749.704719543457,1,True
5,A2C,Belgian GP (NOR),4,5,6,-1242.6484451293943,1,True
5,A2C,Belgian GP (NOR),4,5,4,264.3101272583008,2,True
5,A2C,Belgian GP (NOR),4,5,15,-5016.453231811523,2,True
