gp_idx,algo,display_name,final_position,total_reward,pit_stops,changed_compound
5,RecurrentPPO,Belgian GP (NOR),9,-2982.443534851074,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1402.3367919921875,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1473.7610092163086,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-643.8995666503906,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2255.5966567993164,2,True
5,RecurrentPPO,Belgian GP (NOR),5,-63.18013000488281,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2038.257293701172,1,True
5,RecurrentPPO,Belgian GP (NOR),12,-3932.3125762939458,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-732.2826461791992,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-646.1583633422852,2,True
5,RecurrentPPO,Belgian GP (NOR),5,115.24781036376952,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-634.7351684570312,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2898.160285949707,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-3073.0155715942383,2,True
5,RecurrentPPO,Belgian GP (NOR),5,23.126266479492188,2,True
5,RecurrentPPO,Belgian GP (NOR),14,-4331.558197021484,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2907.701530456543,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1391.6432418823242,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1488.768409729004,2,True
5,RecurrentPPO,Belgian GP (NOR),5,108.81424713134766,2,True
5,RecurrentPPO,Belgian GP (NOR),3,1911.3361358642576,1,True
5,RecurrentPPO,Belgian GP (NOR),4,674.5519409179688,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2229.095916748047,2,True
5,RecurrentPPO,Belgian GP (NOR),5,19.14166259765625,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-641.7274627685547,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-3174.867546081543,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1488.64697265625,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-734.5997619628906,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-729.8714065551758,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-720.4329452514648,2,True
5,RecurrentPPO,Belgian GP (NOR),13,-4288.315628051758,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3644.5986404418945,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-728.9802780151367,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1565.2162704467771,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1390.8600311279297,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1554.1784286499023,1,True
5,RecurrentPPO,Belgian GP (NOR),5,123.11383056640624,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2227.0580444335938,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1489.1397247314453,1,True
5,RecurrentPPO,Belgian GP (NOR),11,-3808.427856445313,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2150.204734802246,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-648.3373489379883,1,True
5,RecurrentPPO,Belgian GP (NOR),4,878.5045166015625,2,True
5,RecurrentPPO,Belgian GP (NOR),5,205.85086059570312,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1386.196159362793,2,True
5,RecurrentPPO,Belgian GP (NOR),4,698.2440567016602,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2244.7261810302734,2,True
5,RecurrentPPO,Belgian GP (NOR),19,-4914.017501831055,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-816.5455780029297,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1571.7852478027344,2,True
5,RecurrentPPO,Belgian GP (NOR),4,757.0761489868164,1,True
5,RecurrentPPO,Belgian GP (NOR),5,22.39122772216797,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2156.715789794922,1,True
5,RecurrentPPO,Belgian GP (NOR),12,-3953.317672729492,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2144.6383056640625,2,True
5,RecurrentPPO,Belgian GP (NOR),2,2971.148498535156,2,True
5,RecurrentPPO,Belgian GP (NOR),13,-4323.123382568359,1,True
5,RecurrentPPO,Belgian GP (NOR),4,868.1836547851562,2,True
5,RecurrentPPO,Belgian GP (NOR),12,-4212.541084289551,1,True
5,RecurrentPPO,Belgian GP (NOR),5,111.9481201171875,2,True
5,RecurrentPPO,Belgian GP (NOR),5,25.711509704589844,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1570.9875183105469,2,True
5,RecurrentPPO,Belgian GP (NOR),15,-4416.376937866211,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2242.0459747314453,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-636.0839767456055,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2242.968505859375,2,True
5,RecurrentPPO,Belgian GP (NOR),5,-71.65830993652344,2,True
5,RecurrentPPO,Belgian GP (NOR),12,-4063.628425598145,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3654.441162109375,1,True
5,RecurrentPPO,Belgian GP (NOR),10,-3345.188980102539,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-645.3062591552734,2,True
5,RecurrentPPO,Belgian GP (NOR),4,858.6925506591797,2,True
5,RecurrentPPO,Belgian GP (NOR),5,99.16487121582033,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2796.0156784057617,1,True
5,RecurrentPPO,Belgian GP (NOR),14,-4355.3950271606445,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-812.3995971679688,2,True
5,RecurrentPPO,Belgian GP (NOR),3,1834.3467559814453,1,True
5,RecurrentPPO,Belgian GP (NOR),4,775.7743377685547,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2887.708526611328,2,True
5,RecurrentPPO,Belgian GP (NOR),5,112.71784973144533,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2238.96475982666,1,True
5,RecurrentPPO,Belgian GP (NOR),10,-3520.7123489379883,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-646.8901062011719,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-3071.8046798706055,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2907.1961517333984,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3342.561080932617,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2975.166084289551,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2910.2521362304688,2,True
5,RecurrentPPO,Belgian GP (NOR),5,35.738319396972656,2,True
5,RecurrentPPO,Belgian GP (NOR),11,-3893.453651428222,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-830.1355667114258,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2796.3394470214844,1,True
5,RecurrentPPO,Belgian GP (NOR),19,-5019.715858459473,2,True
5,RecurrentPPO,Belgian GP (NOR),1,5035.454383850098,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-724.4535827636719,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2245.000175476074,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2143.8860244750977,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1494.7413482666016,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2893.830192565918,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2239.3811111450195,2,True
5,RecurrentPPO,Belgian GP (NOR),4,883.2923049926758,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-817.5489883422852,2,True
5,RecurrentPPO,Belgian GP (NOR),5,109.46038055419922,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2918.0621490478516,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-644.1371688842773,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2907.032066345215,1,True
5,RecurrentPPO,Belgian GP (NOR),12,-3939.905303955078,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-641.9741058349609,2,True
5,RecurrentPPO,Belgian GP (NOR),5,138.28018188476562,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2230.8212661743164,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-650.7040100097656,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-640.8466110229492,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2902.572364807129,2,True
5,RecurrentPPO,Belgian GP (NOR),12,-3962.985038757324,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2235.798957824707,2,True
5,RecurrentPPO,Belgian GP (NOR),11,-3980.809585571289,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-640.2161483764648,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-649.7016448974609,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1391.333885192871,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1480.9987182617188,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2883.703727722168,2,True
5,RecurrentPPO,Belgian GP (NOR),5,21.669952392578125,1,True
5,RecurrentPPO,Belgian GP (NOR),5,109.39777374267578,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-732.4039611816406,2,True
5,RecurrentPPO,Belgian GP (NOR),13,-4199.181732177734,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-646.3106384277344,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1390.2453384399414,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-721.9949722290039,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1394.0173110961914,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1494.381820678711,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2238.8667526245117,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1492.4343643188477,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-729.4046859741211,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2981.3250427246094,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2234.343894958496,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2225.2464141845703,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1364.40380859375,1,True
5,RecurrentPPO,Belgian GP (NOR),12,-4134.152534484863,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1399.7219848632812,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1772.8769454956057,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-738.6083145141602,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2913.7930908203125,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-727.1979217529297,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-711.4584503173828,1,True
5,RecurrentPPO,Belgian GP (NOR),12,-4047.5285873413086,2,True
5,RecurrentPPO,Belgian GP (NOR),4,859.3115921020508,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1485.3312377929688,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1392.4003295898438,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1488.4342422485352,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-813.1361618041992,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3529.999641418457,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3437.803955078125,2,True
5,RecurrentPPO,Belgian GP (NOR),12,-4053.3890380859375,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-3174.663345336914,2,True
5,RecurrentPPO,Belgian GP (NOR),5,113.06598663330078,2,True
5,RecurrentPPO,Belgian GP (NOR),5,19.99066925048828,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1400.5270767211914,1,True
5,RecurrentPPO,Belgian GP (NOR),4,785.7052917480469,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2151.6024627685547,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-736.4314193725586,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-811.6349639892578,2,True
5,RecurrentPPO,Belgian GP (NOR),5,-147.69646453857422,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-637.5220184326172,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-735.9089584350586,2,True
5,RecurrentPPO,Belgian GP (NOR),5,43.51177215576172,1,True
5,RecurrentPPO,Belgian GP (NOR),5,28.506568908691406,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2993.1473846435547,2,True
5,RecurrentPPO,Belgian GP (NOR),4,847.1417388916016,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1478.9592361450195,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-743.5170059204102,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-637.5418167114258,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1383.4087524414062,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1391.793197631836,2,True
5,RecurrentPPO,Belgian GP (NOR),4,859.5239334106445,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1393.1275939941406,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2232.1161880493164,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3526.91845703125,1,True
5,RecurrentPPO,Belgian GP (NOR),3,1825.490982055664,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3422.6558151245117,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2038.3572006225584,1,True
5,RecurrentPPO,Belgian GP (NOR),5,13.341812133789062,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1485.1470184326172,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2142.6671142578125,2,True
5,RecurrentPPO,Belgian GP (NOR),5,97.39405059814452,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-735.7538986206055,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1475.8856735229492,1,True
5,RecurrentPPO,Belgian GP (NOR),10,-3334.379440307617,1,True
5,RecurrentPPO,Belgian GP (NOR),4,780.739128112793,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3440.314453125,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1395.8667068481443,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-639.159912109375,2,True
5,RecurrentPPO,Belgian GP (NOR),16,-4635.9833908081055,1,True
5,RecurrentPPO,Belgian GP (NOR),5,117.78820037841795,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2998.09716796875,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2154.485710144043,2,True
5,RecurrentPPO,Belgian GP (NOR),13,-4186.725028991699,1,True
5,RecurrentPPO,Belgian GP (NOR),11,-3900.546524047851,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2411.4561309814453,1,True
5,RecurrentPPO,Belgian GP (NOR),4,882.7738876342773,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-742.6445999145508,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2903.313102722168,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2899.7642364501953,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-716.7480926513672,2,True
5,RecurrentPPO,Belgian GP (NOR),11,-3794.1926803588863,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-636.970344543457,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-636.4477996826172,2,True
5,RecurrentPPO,Belgian GP (NOR),4,774.8498611450195,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1559.4323806762695,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3318.3720779418945,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1403.0685806274414,2,True
5,RecurrentPPO,Belgian GP (NOR),3,1814.8032913208008,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-754.6762542724609,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2201.1002502441406,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1661.8115463256836,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2146.04451751709,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1397.495750427246,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-751.9363098144531,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2134.083808898926,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1571.8209228515625,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2239.169418334961,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-654.8046493530273,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1567.935302734375,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-3136.4670486450195,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-726.0366134643555,2,True
5,RecurrentPPO,Belgian GP (NOR),5,-70.39921569824219,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2138.279396057129,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-729.8031768798828,2,True
5,RecurrentPPO,Belgian GP (NOR),4,775.069206237793,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1392.7740478515625,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-732.7017669677734,2,True
5,RecurrentPPO,Belgian GP (NOR),5,102.4824447631836,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-643.6568984985352,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3350.066360473633,2,True
5,RecurrentPPO,Belgian GP (NOR),3,1725.811424255371,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2221.087387084961,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-642.1184005737305,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-721.5684661865234,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-620.6420516967773,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1464.9792098999023,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2160.424591064453,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-651.6709518432617,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1577.5862274169922,1,True
5,RecurrentPPO,Belgian GP (NOR),5,-59.04815673828125,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-723.4712219238281,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3535.241035461426,2,True
5,RecurrentPPO,Belgian GP (NOR),5,21.476348876953125,2,True
5,RecurrentPPO,Belgian GP (NOR),2,2881.1633682250977,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1475.6686553955078,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1567.7202987670898,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2228.0181427001953,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-733.6308975219727,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2235.3187866210938,2,True
5,RecurrentPPO,Belgian GP (NOR),11,-3695.1436462402344,1,True
5,RecurrentPPO,Belgian GP (NOR),12,-3874.6045303344727,1,True
5,RecurrentPPO,Belgian GP (NOR),12,-3946.258674621582,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-637.2738342285156,2,True
5,RecurrentPPO,Belgian GP (NOR),14,-4261.970474243164,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-618.110725402832,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2232.29190826416,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-730.9620742797852,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1381.76123046875,2,True
5,RecurrentPPO,Belgian GP (NOR),4,776.4977722167969,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-1004.5498962402344,1,True
5,RecurrentPPO,Belgian GP (NOR),5,110.1763687133789,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1391.2937850952148,2,True
5,RecurrentPPO,Belgian GP (NOR),12,-4324.93896484375,1,True
5,RecurrentPPO,Belgian GP (NOR),3,1702.1614608764648,2,True
5,RecurrentPPO,Belgian GP (NOR),11,-3616.028861999512,1,True
5,RecurrentPPO,Belgian GP (NOR),5,110.48629760742188,2,True
5,RecurrentPPO,Belgian GP (NOR),4,780.254035949707,1,True
5,RecurrentPPO,Belgian GP (NOR),4,691.7049789428711,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2987.2353591918945,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-630.3929748535156,2,True
5,RecurrentPPO,Belgian GP (NOR),15,-4398.862106323242,2,True
5,RecurrentPPO,Belgian GP (NOR),13,-4267.525695800781,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1483.2271118164062,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-647.0649719238281,2,True
5,RecurrentPPO,Belgian GP (NOR),19,-5193.966987609863,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-732.6351547241211,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2242.7266845703125,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2898.6729736328125,2,True
5,RecurrentPPO,Belgian GP (NOR),12,-4135.698860168457,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2878.7069778442383,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2978.7239990234375,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2890.534652709961,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2148.412857055664,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2992.873893737793,2,True
5,RecurrentPPO,Belgian GP (NOR),11,-3894.085235595703,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-643.3756866455078,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2245.574851989746,2,True
5,RecurrentPPO,Belgian GP (NOR),5,22.924972534179688,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-748.7977447509766,2,True
5,RecurrentPPO,Belgian GP (NOR),5,107.86727142333984,1,True
5,RecurrentPPO,Belgian GP (NOR),10,-3247.186981201172,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1394.551399230957,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1403.104393005371,1,True
5,RecurrentPPO,Belgian GP (NOR),4,776.6534957885742,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1384.7496871948242,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-3061.449821472168,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2238.4863662719727,2,True
5,RecurrentPPO,Belgian GP (NOR),10,-3437.2561645507812,1,True
5,RecurrentPPO,Belgian GP (NOR),9,-2991.827507019043,2,True
5,RecurrentPPO,Belgian GP (NOR),4,785.6696395874023,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1490.2578125,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-652.0000762939453,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1431.3561401367188,1,True
5,RecurrentPPO,Belgian GP (NOR),8,-2320.8086853027344,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2144.980567932129,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1410.9978103637695,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-646.5146713256836,2,True
5,RecurrentPPO,Belgian GP (NOR),6,-725.7532043457031,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1401.7731323242188,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1478.3384246826172,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2989.9205169677734,2,True
5,RecurrentPPO,Belgian GP (NOR),3,1922.1330642700195,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2228.321357727051,2,True
5,RecurrentPPO,Belgian GP (NOR),9,-2995.3456268310547,2,True
5,RecurrentPPO,Belgian GP (NOR),7,-1392.2463836669922,1,True
5,RecurrentPPO,Belgian GP (NOR),4,603.390983581543,2,True
5,RecurrentPPO,Belgian GP (NOR),3,1650.3897018432615,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-731.3508987426758,2,True
5,RecurrentPPO,Belgian GP (NOR),5,32.069313049316406,2,True
5,RecurrentPPO,Belgian GP (NOR),18,-4816.519844055176,1,True
5,RecurrentPPO,Belgian GP (NOR),7,-1400.783103942871,1,True
5,RecurrentPPO,Belgian GP (NOR),15,-4401.499900817871,1,True
5,RecurrentPPO,Belgian GP (NOR),4,883.5391845703125,1,True
5,RecurrentPPO,Belgian GP (NOR),6,-737.688346862793,2,True
5,RecurrentPPO,Belgian GP (NOR),4,682.7138366699219,2,True
5,RecurrentPPO,Belgian GP (NOR),8,-2234.9846115112305,2,True
5,RecurrentPPO,Belgian GP (NOR),11,-3897.577873229981,2,True
5,TRPO,Belgian GP (NOR),12,-4025.011268615722,1,True
5,TRPO,Belgian GP (NOR),10,-3150.3398361206055,1,True
5,TRPO,Belgian GP (NOR),17,-4606.789985656738,1,True
5,TRPO,Belgian GP (NOR),6,-459.4216079711914,1,True
5,TRPO,Belgian GP (NOR),20,-10034.270278930664,0,False
5,TRPO,Belgian GP (NOR),8,-2146.273208618164,1,True
5,TRPO,Belgian GP (NOR),8,-2293.0874252319336,1,True
5,TRPO,Belgian GP (NOR),8,-1958.453758239746,1,True
5,TRPO,Belgian GP (NOR),6,-541.1258239746094,1,True
5,TRPO,Belgian GP (NOR),20,-9991.057792663574,0,False
5,TRPO,Belgian GP (NOR),11,-3724.786758422851,1,True
5,TRPO,Belgian GP (NOR),7,-1362.9130630493164,1,True
5,TRPO,Belgian GP (NOR),12,-3942.165756225586,1,True
5,TRPO,Belgian GP (NOR),6,-454.9078826904297,1,True
5,TRPO,Belgian GP (NOR),7,-1205.1348495483398,1,True
5,TRPO,Belgian GP (NOR),8,-2030.39933013916,1,True
5,TRPO,Belgian GP (NOR),6,-453.4701156616211,1,True
5,TRPO,Belgian GP (NOR),14,-4190.820991516113,1,True
5,TRPO,Belgian GP (NOR),8,-1963.4661178588867,1,True
5,TRPO,Belgian GP (NOR),9,-2855.8706970214844,1,True
5,TRPO,Belgian GP (NOR),6,-449.51830291748047,1,True
5,TRPO,Belgian GP (NOR),20,-10192.682678222656,0,False
5,TRPO,Belgian GP (NOR),6,-540.0210342407227,1,True
5,TRPO,Belgian GP (NOR),7,-1288.4555282592771,1,True
5,TRPO,Belgian GP (NOR),8,-2125.806350708008,1,True
5,TRPO,Belgian GP (NOR),8,-1954.9240951538088,1,True
5,TRPO,Belgian GP (NOR),6,-627.5709381103516,1,True
5,TRPO,Belgian GP (NOR),8,-2120.942901611328,1,True
5,TRPO,Belgian GP (NOR),9,-2709.779769897461,1,True
5,TRPO,Belgian GP (NOR),8,-2194.7728424072266,1,True
5,TRPO,Belgian GP (NOR),5,304.01354217529297,1,True
5,TRPO,Belgian GP (NOR),9,-2713.3572158813477,1,True
5,TRPO,Belgian GP (NOR),10,-3336.003128051758,1,True
5,TRPO,Belgian GP (NOR),9,-2725.299629211426,1,True
5,TRPO,Belgian GP (NOR),8,-2029.288749694824,1,True
5,TRPO,Belgian GP (NOR),9,-2793.825813293457,1,True
5,TRPO,Belgian GP (NOR),8,-1964.657096862793,1,True
5,TRPO,Belgian GP (NOR),7,-1296.7826080322266,1,True
5,TRPO,Belgian GP (NOR),8,-2123.4269790649414,1,True
5,TRPO,Belgian GP (NOR),9,-2711.8236083984375,1,True
5,TRPO,Belgian GP (NOR),5,218.16808319091797,1,True
5,TRPO,Belgian GP (NOR),8,-1968.518653869629,1,True
5,TRPO,Belgian GP (NOR),16,-4389.228073120117,1,True
5,TRPO,Belgian GP (NOR),8,-2174.2602615356445,1,True
5,TRPO,Belgian GP (NOR),10,-3343.618896484375,1,True
5,TRPO,Belgian GP (NOR),9,-2878.6082077026367,1,True
5,TRPO,Belgian GP (NOR),4,869.736083984375,1,True
5,TRPO,Belgian GP (NOR),8,-2040.846664428711,1,True
5,TRPO,Belgian GP (NOR),11,-3714.3845443725586,1,True
5,TRPO,Belgian GP (NOR),13,-3927.013641357422,1,True
5,TRPO,Belgian GP (NOR),10,-3336.0430450439453,1,True
